f_property_type,f_neighbourhood,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,n_days_since_rv,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_baby,d_stove,d_microwave,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2
Entire rental unit,Jiading District,25,40,13,6,3,3,4,5,13,0.09,1,1358,1,1,1,0,1,0,0,1,0,0,0,0,0,699,11643807,Jiading District,Entire rental unit,6.54965074223381,9,0,1.6094379124341003,1844164,1600,625,2.5649493574615367,9
Entire rental unit,Jing'an District,90,100,1,2,2,2,85,4.66,1,1.23,1.5,2072,0,1,1,0,1,1,1,1,0,1,1,0,1,270,11644360,Jing'an District,Entire rental unit,5.598421958998375,4,0.4054651081081644,4.454347296253507,4293184,10000,8100,0,4
Entire rental unit,Pudong,NA,67,4,3,1,2,99,4.73,3,1.5,1,1983,0,1,1,0,1,1,0,1,0,0,0,1,0,380,11658027,Pudong,Entire rental unit,5.940171252720432,4,0,4.605170185988092,3932289,4489,NA,1.3862943611198906,1
Entire rental unit,Pudong,NA,94,2,3,2,2,4,4.67,1,0.07,1,1649,0,1,1,0,1,1,1,1,0,0,1,1,0,480,11667309,Pudong,Entire rental unit,6.173786103901937,4,0,1.6094379124341003,2719201,8836,NA,0.6931471805599453,4
Entire rental unit,Minhang District,100,100,3,3,1,2,56,4.73,1,0.8,1,2106,1,1,1,0,1,1,1,1,1,1,1,0,1,478,11700645,Minhang District,Entire rental unit,6.169610732491456,4,0,4.04305126783455,4435236,10000,10000,1.0986122886681098,1
Entire loft,Yangpu District,100,71,1,4,3,2,8,5,1,0.11,2,2089,0,1,1,0,1,1,1,1,0,1,1,0,0,800,11896889,Yangpu District,Entire loft,6.684611727667927,4,0.6931471805599453,2.1972245773362196,4363921,5041,10000,0,9
Entire rental unit,Xuhui District,100,79,1,2,1,1,11,4.91,2,0.17,1,1908,0,1,1,0,1,0,1,1,0,1,1,0,1,320,11994289,Xuhui District,Entire rental unit,5.768320995793772,1,0,2.4849066497880004,3640464,6241,10000,0,1
Entire rental unit,Changning District,100,94,14,2,1,1,12,4.92,11,0.18,1,2043,0,1,1,0,1,1,0,1,0,0,0,0,0,398,12032110,Changning District,Entire rental unit,5.986452005284438,1,0,2.5649493574615367,4173849,8836,10000,2.6390573296152584,1
Entire rental unit,Jing'an District,100,100,15,3,1,1,32,4.88,15,0.47,1,2037,1,1,1,1,1,1,0,1,0,0,1,0,1,394,12116580,Jing'an District,Entire rental unit,5.976350909297934,1,0,3.4965075614664802,4149369,10000,10000,2.70805020110221,1
Entire rental unit,Jing'an District,NA,100,1,2,1,1,4,4,1,0.06,1.5,2041,0,1,1,0,1,0,1,1,0,0,1,0,0,380,12193283,Jing'an District,Entire rental unit,5.940171252720432,1,0.4054651081081644,1.6094379124341003,4165681,10000,NA,0,1
Entire rental unit,Xuhui District,100,95,2,2,1,1,130,4.96,2,1.88,1,2069,1,1,1,0,1,1,0,1,0,0,0,0,1,688,12346159,Xuhui District,Entire rental unit,6.5337888379333435,1,0,4.875197323201151,4280761,9025,10000,0.6931471805599453,1
Entire rental unit,Pudong,100,71,1,2,1,1,31,4.74,3,0.45,1.5,2062,0,1,1,0,1,1,1,1,0,0,0,0,1,450,12387355,Pudong,Entire rental unit,6.1092475827643655,1,0.4054651081081644,3.4657359027997265,4251844,5041,10000,0,1
Entire rental unit,Huangpu District,100,100,2,2,1,1,57,4.84,1,0.83,1,2064,1,1,1,1,1,1,1,1,0,0,1,0,0,520,12393140,Huangpu District,Entire rental unit,6.253828811575473,1,0,4.060443010546419,4260096,10000,10000,0.6931471805599453,1
Entire rental unit,Huangpu District,NA,98,3,2,1,1,86,4.71,3,1.25,1,2070,1,1,1,1,1,1,1,1,0,0,0,0,1,438,12483829,Huangpu District,Entire rental unit,6.082218910376446,1,0,4.465908118654584,4284900,9604,NA,1.0986122886681098,1
Entire rental unit,Huangpu District,95,100,12,2,1,1,55,4.76,12,0.8,1,2066,0,1,1,1,1,1,1,1,0,0,0,0,1,294,12507759,Huangpu District,Entire rental unit,5.683579767338681,1,0,4.02535169073515,4268356,10000,9025,2.4849066497880004,1
Entire loft,Jing'an District,100,91,2,2,1,1,18,4.94,2,0.31,1,1766,1,1,1,0,1,0,1,1,0,1,1,0,1,398,12550165,Jing'an District,Entire loft,5.986452005284438,1,0,2.9444389791664403,3118756,8281,10000,0.6931471805599453,1
Entire rental unit,Huangpu District,94,95,32,6,1,2,48,4.35,15,0.7,1,2048,0,1,1,1,1,1,1,1,0,0,0,0,1,511,12584301,Huangpu District,Entire rental unit,6.236369590203704,4,0,3.8918202981106265,4194304,9025,8836,3.4657359027997265,1
Entire rental unit,Huangpu District,94,95,32,6,2,2,44,4.43,15,0.64,1,2046,0,1,1,1,1,1,1,0,0,0,0,0,1,580,12611368,Huangpu District,Entire rental unit,6.363028103540465,4,0,3.8066624897703196,4186116,9025,8836,3.4657359027997265,4
Entire rental unit,Hongkou District,100,99,47,2,1,1,261,4.81,47,3.79,1.5,2066,0,1,1,0,1,1,1,1,0,1,1,0,1,428,12621359,Hongkou District,Entire rental unit,6.059123195581797,1,0.4054651081081644,5.568344503761097,4268356,9801,10000,3.8501476017100584,1
Entire rental unit,Jing'an District,100,67,1,2,1,1,31,4.87,2,0.66,1,1404,1,1,1,0,1,1,1,1,0,1,0,0,1,271,12624534,Jing'an District,Entire rental unit,5.602118820879701,1,0,3.4657359027997265,1971216,4489,10000,0,1
Entire rental unit,Huangpu District,100,100,23,2,1,1,125,4.85,25,1.82,1,2061,1,1,1,1,1,1,1,1,0,1,0,0,1,299,12658836,Huangpu District,Entire rental unit,5.700443573390687,1,0,4.836281906951478,4247721,10000,10000,3.1354942159291497,1
Entire rental unit,Putuo District,90,100,31,2,1,1,12,4.58,31,0.18,1,2003,0,1,1,1,1,1,0,1,0,0,1,0,1,336,12726055,Putuo District,Entire rental unit,5.817111159963204,1,0,2.5649493574615367,4012009,10000,8100,3.4339872044851463,1
Entire rental unit,Putuo District,100,100,1,6,2,3,78,4.95,1,1.16,1,2022,1,1,1,1,1,1,1,1,0,1,1,0,1,555,12750188,Putuo District,Entire rental unit,6.318968113746434,9,0,4.3694478524670215,4088484,10000,10000,0,4
Entire rental unit,Huangpu District,100,99,6,2,1,1,81,4.86,5,1.2,1,2027,1,1,1,1,1,1,0,1,0,0,0,0,1,597,12800342,Huangpu District,Entire rental unit,6.391917113392602,1,0,4.406719247264253,4108729,9801,10000,1.791759469228055,1
Entire rental unit,Yangpu District,100,25,1,2,1,2,3,4.5,1,0.2,1,444,0,1,1,0,1,0,0,1,0,0,0,0,0,318,12813880,Yangpu District,Entire rental unit,5.762051382780177,4,0,1.3862943611198906,197136,625,10000,0,1
Entire rental unit,Xuhui District,NA,100,1,4,2,2,11,4.5,3,0.19,1,1733,0,1,1,0,1,1,0,1,0,0,1,0,1,588,12866327,Xuhui District,Entire rental unit,6.376726947898627,4,0,2.4849066497880004,3003289,10000,NA,0,4
Entire rental unit,Huangpu District,75,100,2,5,2,3,12,4.92,2,0.18,1,1973,0,1,1,0,1,1,0,1,0,0,0,0,0,488,12876556,Huangpu District,Entire rental unit,6.1903154058531475,9,0,2.5649493574615367,3892729,10000,5625,0.6931471805599453,4
Entire rental unit,Huangpu District,100,99,5,2,1,1,140,4.71,3,2.15,1,1949,1,1,1,1,1,1,1,1,0,1,1,0,1,301,12940663,Huangpu District,Entire rental unit,5.707110264748875,1,0,4.948759890378168,3798601,9801,10000,1.6094379124341003,1
Entire rental unit,Pudong,NA,100,1,5,2,4,9,4.71,1,0.15,1,1756,0,1,1,0,1,1,0,1,0,0,0,1,0,900,12942047,Pudong,Entire rental unit,6.802394763324311,16,0,2.302585092994046,3083536,10000,NA,0,4
Entire loft,Xuhui District,95,100,12,2,1,1,91,4.74,12,1.34,1,2034,0,1,1,1,1,1,1,1,0,0,0,0,0,480,13090738,Xuhui District,Entire loft,6.173786103901937,1,0,4.5217885770490405,4137156,10000,9025,2.4849066497880004,1
Entire loft,Xuhui District,100,100,23,2,1,1,133,4.8,25,1.99,1,2008,1,1,1,1,1,1,0,1,0,0,0,0,1,463,13103738,Xuhui District,Entire loft,6.137727054086234,1,0,4.897839799950911,4032064,10000,10000,3.1354942159291497,1
Entire loft,Xuhui District,100,73,1,2,1,1,255,4.92,1,3.76,1,2033,1,1,1,0,1,1,1,1,1,1,1,0,0,836,13122432,Xuhui District,Entire loft,6.728628613084702,1,0,5.545177444479562,4133089,5329,10000,0,1
Entire rental unit,Minhang District,100,100,9,4,2,2,28,4.93,11,0.42,1,2022,1,1,1,1,1,1,1,1,1,1,1,0,1,1211,13187050,Minhang District,Entire rental unit,7.099201743553092,4,0,3.367295829986474,4088484,10000,10000,2.1972245773362196,4
Entire rental unit,Chongming District,NA,NA,1,4,2,2,0,NA,1,NA,1,NA,0,1,1,0,0,1,0,1,0,0,0,1,0,448,13256767,Chongming District,Entire rental unit,6.104793232414985,4,0,0,NA,NA,NA,0,4
Entire rental unit,Songjiang District,100,100,15,4,1,2,68,4.87,17,1.01,1,2022,1,1,1,1,1,1,1,1,0,1,1,0,0,432,13284909,Songjiang District,Entire rental unit,6.068425588244111,4,0,4.23410650459726,4088484,10000,10000,2.70805020110221,1
Entire rental unit,Xuhui District,NA,100,3,2,1,1,0,NA,3,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,488,13287374,Xuhui District,Entire rental unit,6.1903154058531475,1,0,0,NA,10000,NA,1.0986122886681098,1
Entire rental unit,Jiading District,NA,0,9,2,1,1,8,4,4,0.12,1,2028,0,1,1,0,1,1,0,1,0,0,0,1,0,358,13304060,Jiading District,Entire rental unit,5.8805329864007,1,0,2.1972245773362196,4112784,0,NA,2.1972245773362196,1
Entire serviced apartment,Xuhui District,100,97,2,2,1,2,64,4.76,2,1.67,1.5,1148,1,1,1,0,1,0,1,1,0,1,1,0,1,259,13362214,Xuhui District,Entire serviced apartment,5.556828061699537,4,0.4054651081081644,4.174387269895637,1317904,9409,10000,0.6931471805599453,1
Entire rental unit,Huangpu District,100,100,36,2,1,1,182,4.58,35,2.71,1,2017,0,1,1,1,1,1,0,1,0,0,0,0,0,785,13388310,Huangpu District,Entire rental unit,6.665683717782408,1,0,5.209486152841421,4068289,10000,10000,3.58351893845611,1
Entire rental unit,Pudong,100,100,5,5,2,4,30,4.83,3,0.45,1,1996,0,1,1,1,1,1,0,1,0,0,0,0,1,328,13610466,Pudong,Entire rental unit,5.793013608384144,16,0,3.4339872044851463,3984016,10000,10000,1.6094379124341003,4
Entire rental unit,Jing'an District,100,100,28,4,2,2,231,4.7,26,3.46,1,2003,0,1,1,1,1,1,0,1,0,0,0,0,0,869,13681064,Jing'an District,Entire rental unit,6.767343125265392,4,0,5.44673737166631,4012009,10000,10000,3.332204510175204,4
Entire rental unit,Xuhui District,NA,83,2,2,1,1,85,4.73,1,1.29,1,1983,0,1,1,0,1,1,1,1,0,1,1,0,1,233,13707679,Xuhui District,Entire rental unit,5.4510384535657,1,0,4.454347296253507,3932289,6889,NA,0.6931471805599453,1
Entire rental unit,Huangpu District,100,85,4,2,1,1,118,4.58,4,1.77,1,1996,0,1,1,0,1,1,1,1,0,0,0,0,0,436,13815196,Huangpu District,Entire rental unit,6.077642243349034,1,0,4.77912349311153,3984016,7225,10000,1.3862943611198906,1
Entire rental unit,Xuhui District,100,87,13,2,1,1,300,4.84,17,4.54,1,1980,1,1,1,0,1,1,1,1,0,0,0,0,1,704,13825953,Xuhui District,Entire rental unit,6.556778356158042,1,0,5.707110264748875,3920400,7569,10000,2.5649493574615367,1
Entire rental unit,Xuhui District,100,100,2,3,1,3,27,4.89,1,0.45,1,1811,1,1,1,0,1,0,1,1,0,0,1,1,1,855,13835980,Xuhui District,Entire rental unit,6.75110146893676,9,0,3.332204510175204,3279721,10000,10000,0.6931471805599453,1
Entire rental unit,Pudong,NA,0,2,4,2,2,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,499,13848462,Pudong,Entire rental unit,6.212606095751519,4,0,0,NA,0,NA,0.6931471805599453,4
Entire rental unit,Pudong,NA,67,4,4,1,3,8,4.57,3,0.12,1,1962,0,1,1,0,1,1,0,1,0,0,0,1,0,450,13946412,Pudong,Entire rental unit,6.1092475827643655,9,0,2.1972245773362196,3849444,4489,NA,1.3862943611198906,1
Entire rental unit,Qingpu District,100,97,8,3,1,2,33,4.64,3,0.5,1,1989,0,1,1,1,1,1,0,1,0,0,0,0,1,229,13971381,Qingpu District,Entire rental unit,5.43372200355424,4,0,3.5263605246161616,3956121,9409,10000,2.0794415416798357,1
Entire rental unit,Huangpu District,100,100,15,3,1,2,351,4.92,24,5.35,1,1968,1,1,1,1,1,1,1,1,0,0,1,0,0,429,13987773,Huangpu District,Entire rental unit,6.061456918928017,4,0,5.863631175598097,3873024,10000,10000,2.70805020110221,1
Entire rental unit,Pudong,NA,NA,1,4,2,2,1,5,1,0.02,2,1756,0,1,1,0,1,1,0,1,0,0,0,0,0,768,14015962,Pudong,Entire rental unit,6.643789733147672,4,0.6931471805599453,0.6931471805599453,3083536,NA,NA,0,4
Entire rental unit,Baoshan District,100,99,31,6,3,3,44,4.77,22,1.15,2,1147,1,1,1,0,1,1,1,1,0,1,1,0,1,705,14032965,Baoshan District,Entire rental unit,6.558197802812269,9,0.6931471805599453,3.8066624897703196,1315609,9801,10000,3.4339872044851463,9
Entire loft,Huangpu District,100,99,8,4,1,2,185,4.69,8,2.91,1,1908,0,1,1,1,1,1,1,1,1,1,1,0,1,397,14042177,Huangpu District,Entire loft,5.983936280687191,4,0,5.225746673713202,3640464,9801,10000,2.0794415416798357,1
Entire loft,Xuhui District,100,85,5,2,1,1,216,4.85,6,3.26,1,1984,0,1,1,0,1,1,0,1,0,0,0,0,1,631,14067177,Xuhui District,Entire loft,6.447305862541213,1,0,5.37989735354046,3936256,7225,10000,1.6094379124341003,1
Entire rental unit,Minhang District,100,100,8,3,2,2,137,4.47,7,2.1,2,1957,0,1,1,1,1,1,0,1,0,0,0,0,1,599,14111828,Minhang District,Entire rental unit,6.395261598115449,4,0.6931471805599453,4.927253685157205,3829849,10000,10000,2.0794415416798357,4
Entire rental unit,Baoshan District,100,99,6,4,2,2,241,4.92,6,3.66,1,1977,1,1,1,1,1,1,1,1,0,0,1,0,1,305,14157793,Baoshan District,Entire rental unit,5.720311776607412,4,0,5.488937726156687,3908529,9801,10000,1.791759469228055,4
Entire rental unit,Jiading District,NA,0,9,2,1,2,2,4.5,4,0.03,1,1973,0,1,1,0,0,0,0,0,0,0,0,0,0,408,14194961,Jiading District,Entire rental unit,6.0112671744041615,4,0,1.0986122886681098,3892729,0,NA,2.1972245773362196,1
Entire rental unit,Huangpu District,75,100,2,2,1,1,13,4.83,2,0.2,1,1969,0,1,1,0,1,1,1,1,0,1,1,0,1,397,14196731,Huangpu District,Entire rental unit,5.983936280687191,1,0,2.6390573296152584,3876961,10000,5625,0.6931471805599453,1
Entire rental unit,Jing'an District,27,26,29,4,1,2,4,4.75,26,0.06,1,1938,0,1,1,0,1,1,0,1,0,0,0,1,0,799,14205829,Jing'an District,Entire rental unit,6.683360945766275,4,0,1.6094379124341003,3755844,676,729,3.367295829986474,1
Entire loft,Pudong,100,98,1,5,1,5,126,4.83,1,2.12,1.5,1781,0,1,1,1,1,1,1,1,0,1,1,0,1,570,14258931,Pudong,Entire loft,6.345636360828596,25,0.4054651081081644,4.844187086458591,3171961,9604,10000,0,1
Entire rental unit,Minhang District,100,100,2,3,1,1,48,4.92,2,0.87,1.5,1652,1,1,1,0,1,1,1,1,0,1,1,0,1,318,14261514,Minhang District,Entire rental unit,5.762051382780177,1,0.4054651081081644,3.8918202981106265,2729104,10000,10000,0.6931471805599453,1
Entire rental unit,Changning District,100,94,14,2,1,1,1,5,11,0.02,1,1931,0,1,1,0,1,1,0,1,0,0,0,0,0,458,14341256,Changning District,Entire rental unit,6.126869184114185,1,0,0.6931471805599453,3728761,8836,10000,2.6390573296152584,1
Entire rental unit,Minhang District,NA,NA,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,1,414,14341862,Minhang District,Entire rental unit,6.025865973825314,1,0,0,NA,NA,NA,0,1
Entire rental unit,Xuhui District,100,100,2,6,3,3,59,4.74,2,0.9,2,1958,0,1,1,1,1,1,1,1,0,1,1,0,1,1261,14342033,Xuhui District,Entire rental unit,7.13966033596492,9,0.6931471805599453,4.0943445622221,3833764,10000,10000,0.6931471805599453,9
Entire loft,Jiading District,100,100,29,4,2,2,10,4.9,33,0.17,1,1758,1,1,1,1,1,1,1,1,0,1,1,1,0,412,14408917,Jiading District,Entire loft,6.021023349349527,4,0,2.3978952727983707,3090564,10000,10000,3.367295829986474,4
Entire serviced apartment,Yangpu District,NA,50,1,2,1,1,13,4.17,1,0.21,1,1845,0,1,1,1,1,1,1,1,0,0,1,0,1,364,14409693,Yangpu District,Entire serviced apartment,5.8971538676367405,1,0,2.6390573296152584,3404025,2500,NA,0,1
Entire rental unit,Yangpu District,NA,100,2,2,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,350,14450588,Yangpu District,Entire rental unit,5.857933154483459,4,0,0,NA,10000,NA,0.6931471805599453,1
Entire loft,Pudong,NA,100,0,4,2,2,118,4.94,1,1.81,1.5,1958,1,1,1,0,1,1,1,1,0,1,0,1,1,631,14451297,Pudong,Entire loft,6.447305862541213,4,0.4054651081081644,4.77912349311153,3833764,10000,NA,NA,4
Entire rental unit,Pudong,100,100,26,2,1,1,114,4.53,8,1.75,1,1958,1,1,1,1,1,1,1,1,0,1,0,0,1,429,14453212,Pudong,Entire rental unit,6.061456918928017,1,0,4.74493212836325,3833764,10000,10000,3.258096538021482,1
Entire rental unit,Pudong,100,100,5,2,1,1,72,4.44,1,1.1,1,1957,0,1,1,1,1,1,1,1,0,1,0,0,1,345,14455243,Pudong,Entire rental unit,5.84354441703136,1,0,4.290459441148391,3829849,10000,10000,1.6094379124341003,1
Entire rental unit,Pudong,100,99,20,2,1,1,12,5,22,0.18,1,1953,0,1,1,1,1,1,1,1,0,1,1,0,0,288,14463061,Pudong,Entire rental unit,5.662960480135946,1,0,2.5649493574615367,3814209,9801,10000,2.995732273553991,1
Entire rental unit,Pudong,100,100,5,4,1,4,195,4.85,1,3.19,1,1832,1,1,1,0,1,1,1,1,0,1,1,0,1,1124,14474539,Pudong,Entire rental unit,7.024649030453636,16,0,5.278114659230517,3356224,10000,10000,1.6094379124341003,1
Entire rental unit,Huangpu District,100,100,1,4,1,2,23,5,1,0.35,1,1946,1,1,1,1,1,1,1,1,1,1,1,0,1,489,14476941,Huangpu District,Entire rental unit,6.192362489474872,4,0,3.1780538303479458,3786916,10000,10000,0,1
Entire serviced apartment,Yangpu District,100,98,3,3,1,2,39,4.74,3,0.6,1,1958,0,1,1,1,1,1,1,1,0,1,0,0,1,485,14496462,Yangpu District,Entire serviced apartment,6.184148890937483,4,0,3.6888794541139363,3833764,9604,10000,1.0986122886681098,1
Entire rental unit,Pudong,NA,NA,1,2,1,1,9,4.89,1,0.14,1,1918,0,1,1,0,1,1,0,1,0,0,0,1,0,680,14530878,Pudong,Entire rental unit,6.522092798170152,1,0,2.302585092994046,3678724,NA,NA,0,1
Entire rental unit,Jing'an District,100,100,1,2,1,2,11,4.82,1,0.17,1,1945,1,1,1,1,1,1,1,1,0,0,1,0,0,396,14566953,Jing'an District,Entire rental unit,5.981414211254481,4,0,2.4849066497880004,3783025,10000,10000,0,1
Entire rental unit,Yangpu District,NA,91,1,6,3,3,19,4.95,1,0.29,1.5,1943,0,1,1,0,1,1,0,1,0,0,0,0,1,1171,14645435,Yangpu District,Entire rental unit,7.065613363597717,9,0.4054651081081644,2.995732273553991,3775249,8281,NA,0,9
Entire rental unit,Minhang District,100,100,9,6,2,3,42,4.98,11,0.66,1,1899,1,1,1,1,1,1,1,1,0,1,1,0,1,696,14647857,Minhang District,Entire rental unit,6.54534966033442,9,0,3.7612001156935624,3606201,10000,10000,2.1972245773362196,4
Entire rental unit,Huangpu District,90,100,1,2,1,1,206,4.58,1,3.18,1.5,1942,0,1,1,1,1,1,1,1,0,0,1,0,1,421,14716174,Huangpu District,Entire rental unit,6.042632833682381,1,0.4054651081081644,5.332718793265369,3771364,10000,8100,0,1
Entire serviced apartment,Yangpu District,100,100,16,4,1,2,34,4.36,18,0.52,1,1944,0,1,1,1,1,1,1,1,0,0,1,0,1,269,14739550,Yangpu District,Entire serviced apartment,5.594711379601839,4,0,3.5553480614894135,3779136,10000,10000,2.772588722239781,1
Entire loft,Xuhui District,100,85,5,2,1,1,150,4.77,6,2.32,1,1938,0,1,1,0,1,1,0,0,0,0,0,0,1,650,14781757,Xuhui District,Entire loft,6.476972362889683,1,0,5.017279836814924,3755844,7225,10000,1.6094379124341003,1
Entire serviced apartment,Minhang District,100,100,8,3,2,3,93,4.59,7,1.44,2,1933,0,1,1,1,1,1,0,1,0,0,0,0,1,599,14808355,Minhang District,Entire serviced apartment,6.395261598115449,9,0.6931471805599453,4.543294782270004,3736489,10000,10000,2.0794415416798357,4
Entire serviced apartment,Yangpu District,100,100,4,2,1,1,82,4.88,4,1.52,1,1615,1,1,1,1,1,1,0,1,0,0,0,0,1,322,14815018,Yangpu District,Entire serviced apartment,5.7745515455444085,1,0,4.418840607796598,2608225,10000,10000,1.3862943611198906,1
Entire rental unit,Putuo District,77,90,10,5,2,3,2,4,8,0.04,1,1638,0,1,1,1,1,0,0,1,0,0,0,0,0,698,14821137,Putuo District,Entire rental unit,6.548219102762372,9,0,1.0986122886681098,2683044,8100,5929,2.302585092994046,4
Entire loft,Huangpu District,90,98,7,2,1,2,281,4.75,2,4.38,1,1925,0,1,1,0,1,1,0,1,0,0,0,0,0,544,14825584,Huangpu District,Entire loft,6.298949246855942,4,0,5.641907070938114,3705625,9604,8100,1.9459101490553132,1
Entire rental unit,Changning District,0,0,1,3,1,1,10,4.75,1,0.18,1,1704,0,1,1,0,1,1,1,1,0,0,1,0,0,120,14845272,Changning District,Entire rental unit,4.787491742782046,1,0,2.3978952727983707,2903616,0,0,0,1
Entire rental unit,Pudong,97,100,23,6,2,2,98,4.62,16,1.52,1,1939,0,1,1,1,1,1,1,1,0,1,0,0,0,584,14847125,Pudong,Entire rental unit,6.369900982828227,4,0,4.59511985013459,3759721,10000,9409,3.1354942159291497,4
Entire rental unit,Jing'an District,100,100,2,2,1,2,12,4.33,1,0.21,1,1727,0,1,1,0,1,1,1,1,0,0,0,0,1,238,14849473,Jing'an District,Entire rental unit,5.472270673671475,4,0,2.5649493574615367,2982529,10000,10000,0.6931471805599453,1
Entire rental unit,Pudong,0,56,2,2,1,1,1,4,2,0.03,1,867,0,1,1,0,1,1,0,1,0,0,0,1,0,280,14936790,Pudong,Entire rental unit,5.634789603169249,1,0,0.6931471805599453,751689,3136,0,0.6931471805599453,1
Entire rental unit,Changning District,100,94,14,2,1,1,3,5,11,0.05,1,1890,0,1,1,0,1,1,0,1,0,0,0,0,0,298,15028447,Changning District,Entire rental unit,5.697093486505405,1,0,1.3862943611198906,3572100,8836,10000,2.6390573296152584,1
Entire rental unit,Huangpu District,100,100,28,2,1,1,84,4.61,24,1.31,1,1921,0,1,1,1,1,1,1,1,0,0,0,0,1,302,15033327,Huangpu District,Entire rental unit,5.71042701737487,1,0,4.442651256490317,3690241,10000,10000,3.332204510175204,1
Entire rental unit,Pudong,100,100,7,2,1,2,1,5,5,0.02,1,1543,0,1,1,1,0,0,0,0,0,0,0,0,0,388,15044230,Pudong,Entire rental unit,5.961005339623274,4,0,0.6931471805599453,2380849,10000,10000,1.9459101490553132,1
Entire loft,Putuo District,67,100,8,4,2,2,113,4.84,4,1.76,2,1925,0,1,1,1,1,1,1,1,0,0,1,0,1,752,15075245,Putuo District,Entire loft,6.62273632394984,4,0.6931471805599453,4.736198448394496,3705625,10000,4489,2.0794415416798357,4
Entire rental unit,Changning District,100,94,14,4,1,2,1,5,11,0.02,1.5,1825,0,1,1,0,1,0,0,1,0,0,0,0,0,398,15092447,Changning District,Entire rental unit,5.986452005284438,4,0.4054651081081644,0.6931471805599453,3330625,8836,10000,2.6390573296152584,1
Entire rental unit,Xuhui District,100,100,1,4,2,2,36,4.85,1,0.59,1,1831,0,1,1,0,1,1,1,1,0,1,1,0,0,262,15108760,Xuhui District,Entire rental unit,5.568344503761097,4,0,3.6109179126442243,3352561,10000,10000,0,4
Entire rental unit,Pudong,100,100,27,5,2,2,191,4.86,13,3,1,1911,0,1,1,1,1,1,1,1,1,1,0,0,1,656,15165964,Pudong,Entire rental unit,6.486160788944089,4,0,5.2574953720277815,3651921,10000,10000,3.295836866004329,4
Entire loft,Xuhui District,NA,100,4,4,1,2,123,4.64,3,1.92,1,1919,0,1,1,0,1,1,0,1,0,0,0,0,1,338,15173055,Xuhui District,Entire loft,5.823045895483019,4,0,4.820281565605037,3682561,10000,NA,1.3862943611198906,1
Entire rental unit,Xuhui District,NA,100,3,5,2,2,4,5,3,0.07,1.5,1709,0,1,1,0,0,0,0,0,0,0,0,0,0,658,15213016,Xuhui District,Entire rental unit,6.489204931325317,4,0.4054651081081644,1.6094379124341003,2920681,10000,NA,1.0986122886681098,4
Entire rental unit,Changning District,100,94,14,2,1,1,0,NA,11,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,698,15227833,Changning District,Entire rental unit,6.548219102762372,1,0,0,NA,8836,10000,2.6390573296152584,1
